NOMAGLIO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;10;;
NOMAGLIO;;UNIONE DI CENTRO;3;;
NOMAGLIO;;FUTURO E LIBERTA';0;;
NOMAGLIO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;7;;
NOMAGLIO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;0;;
NOMAGLIO;ROBERTO FIORE ;FORZA NUOVA;2;;
NOMAGLIO;SIMONE DI STEFANO ;CASAPOUND ITALIA;0;;
NOMAGLIO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;1;;
NONE;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;1226;;
NONE;;SINISTRA ECOLOGIA LIBERTA';115;;
NONE;;CENTRO DEMOCRATICO;16;;
NONE;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';909;;
NONE;;LEGA NORD;175;;
NONE;;FRATELLI D'ITALIA;69;;
NONE;;PARTITO PENSIONATI;40;;
NONE;;LA DESTRA;14;;
NONE;;MIR - MODERATI IN RIVOLUZIONE;1;;
NONE;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1610;;
NONE;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;439;;
NONE;;UNIONE DI CENTRO;62;;
NONE;;FUTURO E LIBERTA';22;;
NONE;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;135;;
NONE;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;26;;
NONE;ROBERTO FIORE ;FORZA NUOVA;16;;
NONE;SIMONE DI STEFANO ;CASAPOUND ITALIA;3;;
NONE;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;7;;
NOVALESA;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;53;;
NOVALESA;;SINISTRA ECOLOGIA LIBERTA';12;;
NOVALESA;;CENTRO DEMOCRATICO;0;;
NOVALESA;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';46;;
NOVALESA;;LEGA NORD;14;;
NOVALESA;;FRATELLI D'ITALIA;8;;
NOVALESA;;LA DESTRA;4;;
NOVALESA;;PARTITO PENSIONATI;4;;
NOVALESA;;MIR - MODERATI IN RIVOLUZIONE;1;;
NOVALESA;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;131;;
NOVALESA;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;51;;
NOVALESA;;UNIONE DI CENTRO;4;;
NOVALESA;;FUTURO E LIBERTA';2;;
NOVALESA;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;11;;
NOVALESA;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;1;;
NOVALESA;ROBERTO FIORE ;FORZA NUOVA;1;;
NOVALESA;SIMONE DI STEFANO ;CASAPOUND ITALIA;2;;
NOVALESA;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
OGLIANICO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;199;;
OGLIANICO;;SINISTRA ECOLOGIA LIBERTA';14;;
OGLIANICO;;CENTRO DEMOCRATICO;1;;
OGLIANICO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';151;;
OGLIANICO;;LEGA NORD;72;;
OGLIANICO;;FRATELLI D'ITALIA;14;;
OGLIANICO;;PARTITO PENSIONATI;14;;
OGLIANICO;;MIR - MODERATI IN RIVOLUZIONE;8;;
OGLIANICO;;LA DESTRA;5;;
OGLIANICO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;245;;
OGLIANICO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;97;;
OGLIANICO;;UNIONE DI CENTRO;10;;
OGLIANICO;;FUTURO E LIBERTA';5;;
OGLIANICO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;23;;
OGLIANICO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;6;;
OGLIANICO;ROBERTO FIORE ;FORZA NUOVA;2;;
OGLIANICO;SIMONE DI STEFANO ;CASAPOUND ITALIA;3;;
OGLIANICO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;4;;
ORBASSANO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;3898;;
ORBASSANO;;SINISTRA ECOLOGIA LIBERTA';470;;
ORBASSANO;;CENTRO DEMOCRATICO;42;;
ORBASSANO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';2497;;
ORBASSANO;;LEGA NORD;425;;
ORBASSANO;;FRATELLI D'ITALIA;173;;
ORBASSANO;;PARTITO PENSIONATI;127;;
ORBASSANO;;LA DESTRA;62;;
ORBASSANO;;MIR - MODERATI IN RIVOLUZIONE;10;;
ORBASSANO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5025;;
ORBASSANO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;1228;;
ORBASSANO;;UNIONE DI CENTRO;104;;
ORBASSANO;;FUTURO E LIBERTA';48;;
ORBASSANO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;488;;
ORBASSANO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;96;;
ORBASSANO;ROBERTO FIORE ;FORZA NUOVA;21;;
ORBASSANO;SIMONE DI STEFANO ;CASAPOUND ITALIA;26;;
ORBASSANO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;21;;
ORIO CANAVESE;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;150;;
ORIO CANAVESE;;SINISTRA ECOLOGIA LIBERTA';15;;
ORIO CANAVESE;;CENTRO DEMOCRATICO;0;;
ORIO CANAVESE;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';117;;
ORIO CANAVESE;;LEGA NORD;25;;
ORIO CANAVESE;;FRATELLI D'ITALIA;18;;
ORIO CANAVESE;;PARTITO PENSIONATI;3;;
ORIO CANAVESE;;MIR - MODERATI IN RIVOLUZIONE;1;;
ORIO CANAVESE;;LA DESTRA;0;;
ORIO CANAVESE;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;97;;
ORIO CANAVESE;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;35;;
ORIO CANAVESE;;UNIONE DI CENTRO;8;;
ORIO CANAVESE;;FUTURO E LIBERTA';2;;
ORIO CANAVESE;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;10;;
ORIO CANAVESE;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;7;;
ORIO CANAVESE;ROBERTO FIORE ;FORZA NUOVA;0;;
ORIO CANAVESE;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
ORIO CANAVESE;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
OSASCO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;143;;
OSASCO;;SINISTRA ECOLOGIA LIBERTA';21;;
OSASCO;;CENTRO DEMOCRATICO;2;;
OSASCO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';151;;
OSASCO;;LEGA NORD;55;;
OSASCO;;FRATELLI D'ITALIA;27;;
OSASCO;;PARTITO PENSIONATI;6;;
OSASCO;;LA DESTRA;0;;
OSASCO;;MIR - MODERATI IN RIVOLUZIONE;0;;
OSASCO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;191;;
OSASCO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;97;;
OSASCO;;UNIONE DI CENTRO;9;;
OSASCO;;FUTURO E LIBERTA';5;;
OSASCO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;13;;
OSASCO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;7;;
OSASCO;ROBERTO FIORE ;FORZA NUOVA;4;;
OSASCO;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
OSASCO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;1;;
OSASIO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;67;;
OSASIO;;SINISTRA ECOLOGIA LIBERTA';10;;
OSASIO;;CENTRO DEMOCRATICO;1;;
OSASIO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';164;;
OSASIO;;LEGA NORD;46;;
OSASIO;;FRATELLI D'ITALIA;18;;
OSASIO;;PARTITO PENSIONATI;9;;
OSASIO;;LA DESTRA;3;;
OSASIO;;MIR - MODERATI IN RIVOLUZIONE;0;;
OSASIO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;173;;
OSASIO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;78;;
OSASIO;;FUTURO E LIBERTA';1;;
OSASIO;;UNIONE DI CENTRO;1;;
OSASIO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;11;;
OSASIO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;3;;
OSASIO;ROBERTO FIORE ;FORZA NUOVA;3;;
OSASIO;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
OSASIO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
OULX;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;291;;
OULX;;SINISTRA ECOLOGIA LIBERTA';52;;
OULX;;CENTRO DEMOCRATICO;3;;
OULX;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';484;;
OULX;;LEGA NORD;117;;
OULX;;FRATELLI D'ITALIA;44;;
OULX;;PARTITO PENSIONATI;14;;
OULX;;LA DESTRA;10;;
OULX;;MIR - MODERATI IN RIVOLUZIONE;3;;
OULX;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;599;;
OULX;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;172;;
OULX;;UNIONE DI CENTRO;27;;
OULX;;FUTURO E LIBERTA';5;;
OULX;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;31;;
OULX;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;18;;
OULX;ROBERTO FIORE ;FORZA NUOVA;6;;
OULX;SIMONE DI STEFANO ;CASAPOUND ITALIA;7;;
OULX;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;1;;
OZEGNA;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;137;;
OZEGNA;;SINISTRA ECOLOGIA LIBERTA';15;;
OZEGNA;;CENTRO DEMOCRATICO;4;;
OZEGNA;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';173;;
OZEGNA;;LEGA NORD;38;;
OZEGNA;;FRATELLI D'ITALIA;17;;
OZEGNA;;PARTITO PENSIONATI;17;;
OZEGNA;;LA DESTRA;4;;
OZEGNA;;MIR - MODERATI IN RIVOLUZIONE;2;;
OZEGNA;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;225;;
OZEGNA;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;82;;
OZEGNA;;UNIONE DI CENTRO;16;;
OZEGNA;;FUTURO E LIBERTA';1;;
OZEGNA;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;9;;
OZEGNA;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;3;;
OZEGNA;ROBERTO FIORE ;FORZA NUOVA;0;;
OZEGNA;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
OZEGNA;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
PALAZZO CANAVESE;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;116;;
PALAZZO CANAVESE;;SINISTRA ECOLOGIA LIBERTA';10;;
PALAZZO CANAVESE;;CENTRO DEMOCRATICO;0;;
PALAZZO CANAVESE;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';109;;
PALAZZO CANAVESE;;LEGA NORD;29;;
PALAZZO CANAVESE;;FRATELLI D'ITALIA;9;;
PALAZZO CANAVESE;;PARTITO PENSIONATI;9;;
PALAZZO CANAVESE;;LA DESTRA;2;;
PALAZZO CANAVESE;;MIR - MODERATI IN RIVOLUZIONE;0;;
PALAZZO CANAVESE;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;148;;
PALAZZO CANAVESE;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;49;;
PALAZZO CANAVESE;;UNIONE DI CENTRO;5;;
PALAZZO CANAVESE;;FUTURO E LIBERTA';0;;
PALAZZO CANAVESE;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;7;;
PALAZZO CANAVESE;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;9;;
PALAZZO CANAVESE;ROBERTO FIORE ;FORZA NUOVA;3;;
PALAZZO CANAVESE;SIMONE DI STEFANO ;CASAPOUND ITALIA;0;;
PALAZZO CANAVESE;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;8;;
PANCALIERI;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;178;;
PANCALIERI;;SINISTRA ECOLOGIA LIBERTA';19;;
PANCALIERI;;CENTRO DEMOCRATICO;3;;
PANCALIERI;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';278;;
PANCALIERI;;LEGA NORD;85;;
PANCALIERI;;FRATELLI D'ITALIA;30;;
PANCALIERI;;PARTITO PENSIONATI;22;;
PANCALIERI;;LA DESTRA;3;;
PANCALIERI;;MIR - MODERATI IN RIVOLUZIONE;1;;
PANCALIERI;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;277;;
PANCALIERI;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;139;;
PANCALIERI;;UNIONE DI CENTRO;25;;
PANCALIERI;;FUTURO E LIBERTA';5;;
PANCALIERI;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;8;;
PANCALIERI;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;11;;
PANCALIERI;ROBERTO FIORE ;FORZA NUOVA;4;;
PANCALIERI;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
PANCALIERI;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;6;;
PARELLA;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;86;;
PARELLA;;SINISTRA ECOLOGIA LIBERTA';9;;
PARELLA;;CENTRO DEMOCRATICO;3;;
PARELLA;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';65;;
PARELLA;;LEGA NORD;16;;
PARELLA;;PARTITO PENSIONATI;3;;
PARELLA;;FRATELLI D'ITALIA;1;;
PARELLA;;MIR - MODERATI IN RIVOLUZIONE;1;;
PARELLA;;LA DESTRA;1;;
PARELLA;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;70;;
PARELLA;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;23;;
PARELLA;;UNIONE DI CENTRO;4;;
PARELLA;;FUTURO E LIBERTA';1;;
PARELLA;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;7;;
PARELLA;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;15;;
PARELLA;ROBERTO FIORE ;FORZA NUOVA;0;;
PARELLA;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
PARELLA;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
PAVAROLO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;142;;
PAVAROLO;;SINISTRA ECOLOGIA LIBERTA';22;;
PAVAROLO;;CENTRO DEMOCRATICO;5;;
PAVAROLO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';124;;
PAVAROLO;;LEGA NORD;38;;
PAVAROLO;;FRATELLI D'ITALIA;22;;
PAVAROLO;;LA DESTRA;4;;
PAVAROLO;;PARTITO PENSIONATI;3;;
PAVAROLO;;MIR - MODERATI IN RIVOLUZIONE;0;;
PAVAROLO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;210;;
PAVAROLO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;88;;
PAVAROLO;;UNIONE DI CENTRO;7;;
PAVAROLO;;FUTURO E LIBERTA';6;;
PAVAROLO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;7;;
PAVAROLO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;10;;
PAVAROLO;ROBERTO FIORE ;FORZA NUOVA;3;;
PAVAROLO;SIMONE DI STEFANO ;CASAPOUND ITALIA;0;;
PAVAROLO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
PAVONE CANAVESE;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;683;;
PAVONE CANAVESE;;SINISTRA ECOLOGIA LIBERTA';71;;
PAVONE CANAVESE;;CENTRO DEMOCRATICO;1;;
PAVONE CANAVESE;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';450;;
PAVONE CANAVESE;;LEGA NORD;82;;
PAVONE CANAVESE;;FRATELLI D'ITALIA;37;;
PAVONE CANAVESE;;PARTITO PENSIONATI;21;;
PAVONE CANAVESE;;LA DESTRA;9;;
PAVONE CANAVESE;;MIR - MODERATI IN RIVOLUZIONE;1;;
PAVONE CANAVESE;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;633;;
PAVONE CANAVESE;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;209;;
PAVONE CANAVESE;;UNIONE DI CENTRO;25;;
PAVONE CANAVESE;;FUTURO E LIBERTA';12;;
PAVONE CANAVESE;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;64;;
PAVONE CANAVESE;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;23;;
PAVONE CANAVESE;ROBERTO FIORE ;FORZA NUOVA;10;;
PAVONE CANAVESE;SIMONE DI STEFANO ;CASAPOUND ITALIA;6;;
PAVONE CANAVESE;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;6;;
PECCO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;35;;
PECCO;;SINISTRA ECOLOGIA LIBERTA';4;;
PECCO;;CENTRO DEMOCRATICO;0;;
PECCO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';26;;
PECCO;;LEGA NORD;8;;
PECCO;;PARTITO PENSIONATI;2;;
PECCO;;FRATELLI D'ITALIA;1;;
PECCO;;MIR - MODERATI IN RIVOLUZIONE;0;;
PECCO;;LA DESTRA;0;;
PECCO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;39;;
PECCO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;17;;
PECCO;;UNIONE DI CENTRO;2;;
PECCO;;FUTURO E LIBERTA';0;;
PECCO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;3;;
PECCO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;2;;
PECCO;ROBERTO FIORE ;FORZA NUOVA;2;;
PECCO;SIMONE DI STEFANO ;CASAPOUND ITALIA;1;;
PECCO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
PECETTO TORINESE;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;535;;
PECETTO TORINESE;;SINISTRA ECOLOGIA LIBERTA';67;;
PECETTO TORINESE;;CENTRO DEMOCRATICO;3;;
PECETTO TORINESE;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';567;;
PECETTO TORINESE;;LEGA NORD;146;;
PECETTO TORINESE;;FRATELLI D'ITALIA;90;;
PECETTO TORINESE;;PARTITO PENSIONATI;11;;
PECETTO TORINESE;;LA DESTRA;8;;
PECETTO TORINESE;;MIR - MODERATI IN RIVOLUZIONE;1;;
PECETTO TORINESE;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;581;;
PECETTO TORINESE;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;393;;
PECETTO TORINESE;;UNIONE DI CENTRO;20;;
PECETTO TORINESE;;FUTURO E LIBERTA';13;;
PECETTO TORINESE;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;46;;
PECETTO TORINESE;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;80;;
PECETTO TORINESE;ROBERTO FIORE ;FORZA NUOVA;5;;
PECETTO TORINESE;SIMONE DI STEFANO ;CASAPOUND ITALIA;2;;
PECETTO TORINESE;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;1;;
PEROSA ARGENTINA;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;577;;
PEROSA ARGENTINA;;SINISTRA ECOLOGIA LIBERTA';69;;
PEROSA ARGENTINA;;CENTRO DEMOCRATICO;2;;
PEROSA ARGENTINA;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';267;;
PEROSA ARGENTINA;;LEGA NORD;105;;
PEROSA ARGENTINA;;FRATELLI D'ITALIA;25;;
PEROSA ARGENTINA;;PARTITO PENSIONATI;18;;
PEROSA ARGENTINA;;LA DESTRA;2;;
PEROSA ARGENTINA;;MIR - MODERATI IN RIVOLUZIONE;2;;
PEROSA ARGENTINA;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;547;;
PEROSA ARGENTINA;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;247;;
PEROSA ARGENTINA;;UNIONE DI CENTRO;16;;
PEROSA ARGENTINA;;FUTURO E LIBERTA';11;;
PEROSA ARGENTINA;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;66;;
PEROSA ARGENTINA;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;18;;
PEROSA ARGENTINA;ROBERTO FIORE ;FORZA NUOVA;6;;
PEROSA ARGENTINA;SIMONE DI STEFANO ;CASAPOUND ITALIA;2;;
PEROSA ARGENTINA;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;3;;
PEROSA CANAVESE;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;81;;
PEROSA CANAVESE;;SINISTRA ECOLOGIA LIBERTA';9;;
PEROSA CANAVESE;;CENTRO DEMOCRATICO;2;;
PEROSA CANAVESE;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';70;;
PEROSA CANAVESE;;FRATELLI D'ITALIA;17;;
PEROSA CANAVESE;;LEGA NORD;17;;
PEROSA CANAVESE;;PARTITO PENSIONATI;4;;
PEROSA CANAVESE;;LA DESTRA;1;;
PEROSA CANAVESE;;MIR - MODERATI IN RIVOLUZIONE;0;;
PEROSA CANAVESE;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;91;;
PEROSA CANAVESE;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;27;;
PEROSA CANAVESE;;FUTURO E LIBERTA';3;;
PEROSA CANAVESE;;UNIONE DI CENTRO;1;;
PEROSA CANAVESE;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;11;;
PEROSA CANAVESE;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;5;;
PEROSA CANAVESE;ROBERTO FIORE ;FORZA NUOVA;2;;
PEROSA CANAVESE;SIMONE DI STEFANO ;CASAPOUND ITALIA;0;;
PEROSA CANAVESE;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;1;;
PERRERO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;112;;
PERRERO;;SINISTRA ECOLOGIA LIBERTA';14;;
PERRERO;;CENTRO DEMOCRATICO;1;;
PERRERO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';44;;
PERRERO;;LEGA NORD;21;;
PERRERO;;FRATELLI D'ITALIA;10;;
PERRERO;;PARTITO PENSIONATI;3;;
PERRERO;;LA DESTRA;2;;
PERRERO;;MIR - MODERATI IN RIVOLUZIONE;0;;
PERRERO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;79;;
PERRERO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;39;;
PERRERO;;UNIONE DI CENTRO;12;;
PERRERO;;FUTURO E LIBERTA';1;;
PERRERO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;32;;
PERRERO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;3;;
PERRERO;ROBERTO FIORE ;FORZA NUOVA;2;;
PERRERO;SIMONE DI STEFANO ;CASAPOUND ITALIA;0;;
PERRERO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;2;;
PERTUSIO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;102;;
PERTUSIO;;SINISTRA ECOLOGIA LIBERTA';8;;
PERTUSIO;;CENTRO DEMOCRATICO;3;;
PERTUSIO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';114;;
PERTUSIO;;LEGA NORD;36;;
PERTUSIO;;FRATELLI D'ITALIA;9;;
PERTUSIO;;PARTITO PENSIONATI;3;;
PERTUSIO;;MIR - MODERATI IN RIVOLUZIONE;3;;
PERTUSIO;;LA DESTRA;0;;
PERTUSIO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;120;;
PERTUSIO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;48;;
PERTUSIO;;UNIONE DI CENTRO;6;;
PERTUSIO;;FUTURO E LIBERTA';0;;
PERTUSIO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;8;;
PERTUSIO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;4;;
PERTUSIO;ROBERTO FIORE ;FORZA NUOVA;1;;
PERTUSIO;SIMONE DI STEFANO ;CASAPOUND ITALIA;6;;
PERTUSIO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;0;;
PESSINETTO;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;85;;
PESSINETTO;;SINISTRA ECOLOGIA LIBERTA';7;;
PESSINETTO;;CENTRO DEMOCRATICO;2;;
PESSINETTO;SILVIO BERLUSCONI ;IL POPOLO DELLA LIBERTA';61;;
PESSINETTO;;LEGA NORD;17;;
PESSINETTO;;FRATELLI D'ITALIA;9;;
PESSINETTO;;LA DESTRA;5;;
PESSINETTO;;PARTITO PENSIONATI;3;;
PESSINETTO;;MIR - MODERATI IN RIVOLUZIONE;0;;
PESSINETTO;GIUSEPPE PIERO GRILLO ;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;87;;
PESSINETTO;MARIO MONTI ;SCELTA CIVICA CON MONTI PER L'ITALIA;32;;
PESSINETTO;;UNIONE DI CENTRO;13;;
PESSINETTO;;FUTURO E LIBERTA';3;;
PESSINETTO;ANTONIO INGROIA ;RIVOLUZIONE CIVILE;3;;
PESSINETTO;OSCAR FULVIO GIANNINO ;FARE PER FERMARE IL DECLINO;4;;
PESSINETTO;ROBERTO FIORE ;FORZA NUOVA;4;;
PESSINETTO;SIMONE DI STEFANO ;CASAPOUND ITALIA;0;;
PESSINETTO;LUCA ROMAGNOLI ;FIAMMA TRICOLORE;3;;
PIANEZZA;PIER LUIGI BERSANI ;PARTITO DEMOCRATICO;2359;;
PIANEZZA;;SINISTRA ECOLOGIA LIBERTA';288;;
PIANEZZA;;CENTRO DEMOCRATICO;15;;
