CERVASCA ;3610;3152;49;112;
CERVERE ;1501;1314;16;60;
CEVA ;4435;3639;50;136;
CHERASCO ;6075;5194;87;209;
CHIUSA DI PESIO ;2983;2499;34;110;
CIGLIE' ;158;121;3;4;
CISSONE ;68;59;1;5;
CLAVESANA ;711;596;14;25;
CORNELIANO D'ALBA ;1543;1339;26;55;
CORTEMILIA ;2036;1751;28;70;
COSSANO BELBO ;863;754;22;50;
COSTIGLIOLE SALUZZO ;2512;2166;30;97;
CRAVANZANA ;327;277;4;15;
CRISSOLO ;186;143;3;5;
CUNEO ;43809;37497;355;1023;
DEMONTE ;1693;1345;30;73;
DIANO D'ALBA ;2540;2252;27;86;
DOGLIANI ;3567;2978;77;157;
DRONERO ;5519;4745;71;209;
ELVA ;91;74;0;1;
ENTRACQUE ;723;608;16;46;
ENVIE ;1553;1320;23;46;
FARIGLIANO ;1395;1175;37;73;
FAULE ;360;305;5;15;
FEISOGLIO ;339;282;5;6;
FOSSANO ;19147;16768;256;640;
FRABOSA SOPRANA ;720;576;17;41;
FRABOSA SOTTANA ;1182;934;16;30;
FRASSINO ;242;181;3;10;
GAIOLA ;406;361;10;19;
GAMBASCA ;291;229;5;9;
GARESSIO ;2905;2328;42;106;
GENOLA ;1832;1643;26;53;
GORZEGNO ;309;249;8;13;
GOTTASECCA ;160;142;6;12;
GOVONE ;1686;1438;24;46;
GRINZANE CAVOUR ;1422;1265;22;56;
GUARENE ;2451;2197;34;76;
IGLIANO ;70;53;0;1;
ISASCA ;83;68;4;5;
LAGNASCO ;1041;962;19;38;
LA MORRA ;2107;1811;30;63;
LEQUIO BERRIA ;452;390;9;19;
LEQUIO TANARO ;569;478;7;23;
LESEGNO ;658;571;7;24;
LEVICE ;209;178;8;11;
LIMONE PIEMONTE ;1374;1168;10;27;
LISIO ;197;167;5;12;
MACRA ;55;43;0;0;
MAGLIANO ALFIERI ;1383;1219;16;48;
MAGLIANO ALPI ;1714;1438;33;82;
MANGO ;1047;906;22;35;
MANTA ;2763;2410;35;89;
MARENE ;2205;1969;36;81;
MARGARITA ;1085;930;21;45;
MARMORA ;79;61;1;2;
MARSAGLIA ;264;205;6;11;
MARTINIANA PO ;587;489;15;41;
MELLE ;294;224;9;13;
MOIOLA ;252;217;6;17;
MOMBARCARO ;280;227;9;15;
MOMBASIGLIO ;528;445;8;18;
MONASTERO DI VASCO ;1099;878;16;40;
MONASTEROLO CASOTTO ;104;82;3;4;
MONASTEROLO DI SAVIGLIANO ;972;853;21;43;
MONCHIERO ;410;361;6;17;
MONDOVI' ;17153;14308;188;508;
MONESIGLIO ;619;515;11;16;
MONFORTE D'ALBA ;1538;1257;24;54;
MONTA' ;3591;3116;53;140;
MONTALDO DI MONDOVI' ;508;385;12;18;
MONTALDO ROERO ;739;643;10;26;
MONTANERA ;541;465;6;18;
MONTELUPO ALBESE ;374;332;11;15;
MONTEMALE DI CUNEO ;188;149;5;8;
MONTEROSSO GRANA ;425;319;2;16;
MONTEU ROERO ;1342;1163;17;44;
MONTEZEMOLO ;241;202;3;9;
MONTICELLO D'ALBA ;1582;1358;14;35;
MORETTA ;3359;2886;46;113;
MOROZZO ;1586;1391;34;72;
MURAZZANO ;679;545;16;34;
MURELLO ;751;645;16;32;
NARZOLE ;2442;2092;39;76;
NEIVE ;2370;1987;40;94;
NEVIGLIE ;344;310;5;5;
NIELLA BELBO ;361;301;2;9;
NIELLA TANARO ;813;670;8;33;
NOVELLO ;747;661;12;28;
NUCETTO ;380;311;9;14;
ONCINO ;94;78;0;1;
ORMEA ;1644;1288;19;52;
OSTANA ;62;49;0;4;
PAESANA ;2503;2029;59;150;
PAGNO ;486;418;7;20;
PAMPARATO ;361;289;2;6;
PAROLDO ;212;170;5;12;
PERLETTO ;255;213;8;13;
PERLO ;106;89;2;5;
PEVERAGNO ;4274;3644;43;131;
PEZZOLO VALLE UZZONE ;292;256;7;10;
PIANFEI ;1561;1305;23;56;
PIASCO ;2283;1943;27;67;
PIETRAPORZIO ;80;69;5;6;
PIOBESI D'ALBA ;901;820;5;14;
PIOZZO ;825;685;15;32;
POCAPAGLIA ;2329;2043;30;89;
POLONGHERA ;984;838;11;24;
PONTECHIANALE ;172;139;0;6;
PRADLEVES ;244;203;7;11;
PRAZZO ;167;137;2;5;
PRIERO ;371;305;3;10;
PRIOCCA ;1608;1424;29;60;
PRIOLA ;640;507;11;19;
PRUNETTO ;423;364;7;16;
RACCONIGI ;7799;6687;83;279;
REVELLO ;3380;2900;58;116;
RIFREDDO ;834;710;21;40;
RITTANA ;120;91;2;4;
ROASCHIA ;158;131;6;10;
ROASCIO ;70;63;1;6;
ROBILANTE ;1879;1606;26;108;
ROBURENT ;486;409;10;22;
ROCCABRUNA ;1193;1048;14;37;
ROCCA CIGLIE' ;139;110;3;5;
ROCCA DE' BALDI ;1317;1120;23;68;
ROCCAFORTE MONDOVI' ;1688;1387;24;63;
ROCCASPARVERA ;583;463;8;23;
ROCCAVIONE ;2245;1822;30;83;
ROCCHETTA BELBO ;164;131;7;10;
RODDI ;1169;1039;15;37;
RODDINO ;323;283;4;17;
RODELLO ;754;687;9;25;
ROSSANA ;750;643;15;31;
RUFFIA ;262;240;4;7;
SALE DELLE LANGHE ;417;365;10;16;
SALE SAN GIOVANNI ;152;126;3;5;
SALICETO ;1217;1034;17;48;
SALMOUR ;556;486;10;29;
SALUZZO ;12910;10799;109;300;
SAMBUCO ;77;54;3;5;
SAMPEYRE ;959;761;13;29;
SAN BENEDETTO BELBO ;163;138;3;6;
SAN DAMIANO MACRA ;375;294;12;22;
SANFRE' ;2104;1807;16;57;
SANFRONT ;2174;1839;45;102;
SAN MICHELE MONDOVI' ;1579;1293;24;49;
SANT'ALBANO STURA ;1728;1527;27;66;
SANTA VITTORIA D'ALBA ;2016;1753;31;75;
SANTO STEFANO BELBO ;3178;2776;55;108;
SANTO STEFANO ROERO ;1063;898;17;37;
SAVIGLIANO ;16181;14046;154;480;
SCAGNELLO ;184;163;2;5;
SCARNAFIGI ;1498;1336;14;33;
SERRALUNGA D'ALBA ;383;317;4;7;
SERRAVALLE LANGHE ;288;235;3;7;
SINIO ;370;307;7;11;
SOMANO ;311;262;4;13;
SOMMARIVA DEL BOSCO ;4855;4082;54;161;
SOMMARIVA PERNO ;2243;1904;22;72;
STROPPO ;83;63;1;1;
TARANTASCA ;1570;1411;20;48;
TORRE BORMIDA ;189;157;2;10;
TORRE MONDOVI' ;425;346;3;12;
TORRE SAN GIORGIO ;554;488;9;20;
TORRESINA ;58;52;1;1;
TREISO ;617;558;2;16;
TREZZO TINELLA ;284;246;5;10;
TRINITA' ;1656;1428;34;80;
VALDIERI ;827;681;14;37;
VALGRANA ;660;560;11;33;
VALLORIATE ;139;102;0;1;
VALMALA ;59;54;1;2;
VENASCA ;1261;1046;19;62;
VERDUNO ;430;377;3;8;
VERNANTE ;1091;918;28;55;
VERZUOLO ;4899;4246;53;156;
VEZZA D'ALBA ;1753;1551;21;47;
VICOFORTE ;2560;2167;33;86;
VIGNOLO ;1655;1462;25;58;
VILLAFALLETTO ;2300;2038;31;86;
VILLANOVA MONDOVI' ;4438;3726;73;179;
VILLANOVA SOLARO ;671;583;13;24;
VILLAR SAN COSTANZO ;1158;1002;15;42;
VINADIO ;599;482;7;28;
VIOLA ;398;298;6;17;
VOTTIGNASCO ;461;416;8;26;
AGRATE CONTURBIA ;1068;895;12;32;
AMENO ;739;634;13;18;
ARMENO ;1814;1538;29;76;
ARONA ;11732;10050;83;238;
BARENGO ;747;644;12;40;
BELLINZAGO NOVARESE ;7179;6362;76;280;
BIANDRATE ;902;762;12;30;
BOCA ;969;804;11;38;
BOGOGNO ;1016;875;12;32;
BOLZANO NOVARESE ;862;769;9;25;
BORGOLAVEZZARO ;1635;1404;17;49;
BORGOMANERO ;16404;14044;157;463;
BORGO TICINO ;3385;2795;40;103;
BRIGA NOVARESE ;2312;2077;17;72;
BRIONA ;961;845;11;29;
CALTIGNAGA ;2012;1810;13;55;
CAMERI ;8267;7344;53;219;
CARPIGNANO SESIA ;2148;1892;33;81;
CASALBELTRAME ;784;677;5;22;
CASALEGGIO NOVARA ;745;654;9;25;
CASALINO ;1251;1129;11;39;
CASALVOLONE ;670;589;9;19;
CASTELLAZZO NOVARESE ;243;213;4;5;
CASTELLETTO SOPRA TICINO ;7536;6458;57;161;
CAVAGLIETTO ;341;306;5;15;
CAVAGLIO D'AGOGNA ;1098;950;9;38;
CAVALLIRIO ;1008;891;7;33;
CERANO ;5526;4712;72;208;
COLAZZA ;382;338;2;7;
COMIGNAGO ;897;802;11;29;
CRESSA ;1260;1110;14;32;
CUREGGIO ;1933;1726;25;79;
DIVIGNANO ;1056;901;15;36;
DORMELLETTO ;2023;1760;8;28;
FARA NOVARESE ;1741;1518;25;60;
FONTANETO D'AGOGNA ;2136;1813;28;63;
GALLIATE ;11801;9935;99;316;
GARBAGNA NOVARESE ;881;776;11;25;
GARGALLO ;1413;1274;17;39;
GATTICO ;2657;2323;34;102;
GHEMME ;3040;2555;38;78;
GOZZANO ;4572;3947;46;128;
GRANOZZO CON MONTICELLO ;1099;976;8;35;
GRIGNASCO ;3983;3463;43;128;
INVORIO ;3278;2771;37;85;
LANDIONA ;514;456;8;28;
LESA ;1896;1640;13;35;
MAGGIORA ;1425;1204;25;55;
MANDELLO VITTA ;237;210;7;10;
MARANO TICINO ;1237;1078;19;45;
MASSINO VISCONTI ;924;828;7;15;
MEINA ;1938;1689;12;34;
MEZZOMERICO ;831;713;15;40;
MIASINO ;802;642;7;16;
MOMO ;2228;1948;26;71;
NEBBIUNO ;1381;1164;15;23;
NIBBIOLA ;649;574;7;14;
NOVARA ;81259;69366;533;1702;
OLEGGIO ;10272;8690;108;334;
OLEGGIO CASTELLO ;1535;1369;21;44;
ORTA SAN GIULIO ;931;790;10;22;
PARUZZARO ;1425;1254;24;49;
PELLA ;895;792;12;31;
PETTENASCO ;1064;925;11;24;
PISANO ;618;535;4;11;
POGNO ;1217;1040;17;37;
POMBIA ;1455;1213;12;36;
PRATO SESIA ;1606;1423;28;69;
RECETTO ;746;648;12;30;
ROMAGNANO SESIA ;3382;2967;53;127;
ROMENTINO ;3620;3136;53;134;
SAN MAURIZIO D'OPAGLIO ;2434;2186;33;85;
SAN NAZZARO SESIA ;626;539;11;24;
SAN PIETRO MOSEZZO ;1469;1317;7;31;
SILLAVENGO ;484;443;13;24;
SIZZANO ;1225;1033;24;50;
SORISO ;571;521;10;22;
SOZZAGO ;826;714;11;31;
SUNO ;2311;1923;26;65;
TERDOBBIATE ;376;327;4;12;
TORNACO ;719;623;5;26;
TRECATE ;14298;12117;124;385;
VAPRIO D'AGOGNA ;833;726;10;29;
VARALLO POMBIA ;3704;3201;37;109;
VERUNO ;1392;1364;13;43;
VESPOLATE ;1708;1473;20;53;
VICOLUNGO ;722;637;10;45;
VINZAGLIO ;500;437;6;13;
ALAGNA VALSESIA ;373;304;2;9;
ALBANO VERCELLESE ;289;242;7;10;
ALICE CASTELLO ;2077;1758;34;101;
ARBORIO ;834;693;15;20;
ASIGLIANO VERCELLESE ;1173;990;10;30;
BALMUCCIA ;83;68;0;0;
BALOCCO ;223;198;5;8;
BIANZE' ;1716;1490;15;56;
BOCCIOLETO ;224;183;2;11;
BORGO D'ALE ;2143;1724;26;73;
BORGOSESIA ;11398;9654;2;300;
BORGO VERCELLI ;1864;1583;22;59;
BREIA ;161;131;2;6;
BURONZO ;813;688;14;25;
CAMPERTOGNO ;193;158;7;10;
CARCOFORO ;65;51;0;0;
CARESANA ;922;747;15;30;
CARESANABLOT ;917;820;10;32;
CARISIO ;761;662;10;26;
CASANOVA ELVO ;219;196;3;5;
CELLIO ;767;605;5;18;
CERVATTO ;45;35;0;1;
CIGLIANO ;3729;3203;66;147;
CIVIASCO ;231;205;3;8;
COLLOBIANO ;85;81;0;3;
COSTANZANA ;734;625;10;29;
CRAVAGLIANA ;250;212;3;11;
CRESCENTINO ;6467;5351;72;243;
CROVA ;379;317;5;15;
DESANA ;914;807;18;37;
FOBELLO ;223;179;3;9;
FONTANETTO PO ;1039;855;9;31;
FORMIGLIANA ;463;410;3;9;
GATTINARA ;6978;5930;66;212;
GHISLARENGO ;702;583;6;17;
GREGGIO ;318;274;5;10;
GUARDABOSONE ;293;252;5;10;
LAMPORO ;453;379;5;19;
LENTA ;759;655;12;26;
LIGNANA ;478;414;2;8;
LIVORNO FERRARIS ;3515;3022;30;102;
LOZZOLO ;689;589;7;18;
MOLLIA ;82;65;0;0;
MONCRIVELLO ;1252;1094;40;82;
MOTTA DE' CONTI ;732;609;15;38;
OLCENENGO ;555;477;8;16;
OLDENICO ;211;187;2;10;
PALAZZOLO VERCELLESE ;1131;956;5;17;
PERTENGO ;284;254;1;7;
PEZZANA ;979;853;20;32;
PILA ;110;92;1;1;
PIODE ;169;143;3;6;
POSTUA ;490;420;7;23;
PRAROLO ;526;440;5;18;
QUARONA ;3552;3140;39;104;
QUINTO VERCELLESE ;370;325;6;11;
RASSA ;71;55;1;2;
RIMA SAN GIUSEPPE ;62;52;1;2;
RIMASCO ;139;103;4;9;
RIMELLA ;129;95;6;13;
RIVA VALDOBBIA ;198;152;2;4;
RIVE ;365;314;1;9;
ROASIO ;2096;1757;32;56;
RONSECCO ;512;436;11;26;
ROSSA ;166;133;1;11;
ROVASENDA ;849;745;10;29;
SABBIA ;71;57;1;2;
SALASCO ;211;187;3;5;
SALI VERCELLESE ;111;98;1;2;
SALUGGIA ;3354;2807;46;119;
SAN GERMANO VERCELLESE ;1399;1150;20;38;
SAN GIACOMO VERCELLESE ;297;253;9;13;
SANTHIA' ;7537;6565;68;182;
SCOPA ;326;266;4;18;
SCOPELLO ;354;299;4;12;
SERRAVALLE SESIA ;4110;3529;35;146;
STROPPIANA ;1032;904;15;36;
TRICERRO ;524;450;11;19;
TRINO ;6189;5318;90;202;
TRONZANO VERCELLESE ;2845;2480;36;102;
VALDUGGIA ;1853;1571;28;65;
VARALLO ;6248;5287;66;217;
VERCELLI ;38271;32241;295;985;
VILLARBOIT ;429;379;6;15;
VILLATA ;1358;1167;22;43;
VOCCA ;128;114;0;5;
AILOCHE ;274;226;3;5;
ANDORNO MICCA ;2891;2451;27;104;
BENNA ;938;820;17;34;
BIELLA ;38085;32478;270;871;
BIOGLIO ;898;769;11;37;
BORRIANA ;781;682;14;35;
BRUSNENGO ;1806;1492;17;48;
CALLABIANA ;126;109;2;5;
CAMANDONA ;333;279;2;10;
CAMBURZANO ;1016;896;4;31;
CAMPIGLIA CERVO ;153;126;3;6;
CANDELO ;6692;5777;52;221;
CAPRILE ;184;152;1;3;
CASAPINTA ;387;347;6;15;
CASTELLETTO CERVO ;705;570;9;25;
CAVAGLIA' ;2922;2546;36;126;
CERRETO CASTELLO ;548;496;4;13;
CERRIONE ;2360;2096;37;87;
COGGIOLA ;1935;1642;21;61;
COSSATO ;12510;10930;117;396;
CREVACUORE ;1485;1292;15;46;
CROSA ;250;205;7;15;
CURINO ;416;360;11;25;
DONATO ;631;464;18;34;
DORZANO ;400;338;6;14;
GAGLIANICO ;3215;2802;25;98;
GIFFLENGA ;97;97;4;9;
GRAGLIA ;1398;1140;19;52;
LESSONA ;2085;1861;19;57;
MAGNANO ;383;276;2;9;
MASSAZZA ;425;387;11;24;
MASSERANO ;1837;1548;20;58;
MEZZANA MORTIGLIENGO ;513;439;5;23;
MIAGLIANO ;548;442;8;20;
MONGRANDO ;3275;2839;35;106;
MOSSO ;1381;1157;17;76;
MOTTALCIATA ;1218;1053;25;60;
MUZZANO ;549;489;7;19;
NETRO ;837;680;15;37;
OCCHIEPPO INFERIORE ;3327;2854;31;105;
OCCHIEPPO SUPERIORE ;2422;2171;30;90;
PETTINENGO ;1324;1117;11;30;
PIATTO ;459;396;2;11;
PIEDICAVALLO ;173;143;0;0;
POLLONE ;1771;1488;22;61;
PONDERANO ;3258;2849;27;102;
PORTULA ;1197;1051;9;26;
PRALUNGO ;2271;1929;27;74;
PRAY ;2033;1744;20;66;
QUAREGNA ;1037;1010;10;46;
QUITTENGO ;186;147;0;1;
RONCO BIELLESE ;1225;1074;8;34;
ROPPOLO ;759;677;7;23;
ROSAZZA ;78;68;0;1;
SAGLIANO MICCA ;1403;1210;6;39;
SALA BIELLESE ;514;421;2;10;
SALUSSOLA ;1711;1426;20;64;
SANDIGLIANO ;2363;2080;34;101;
SAN PAOLO CERVO ;118;94;0;2;
SELVE MARCONE ;88;76;1;2;
SOPRANA ;684;588;8;26;
SORDEVOLO ;1141;954;16;50;
SOSTEGNO ;630;542;4;18;
STRONA ;975;835;17;48;
TAVIGLIANO ;755;663;9;48;
TERNENGO ;261;240;1;5;
TOLLEGNO ;2214;1883;17;64;
TORRAZZO ;176;133;0;5;
TRIVERO ;5305;4553;57;190;
VALDENGO ;2165;1935;25;81;
VALLANZENGO ;204;172;4;6;
VALLE MOSSO ;3059;2592;29;102;
VALLE SAN NICOLAO ;931;791;7;32;
VEGLIO ;451;368;10;25;
VERRONE ;960;861;10;38;
VIGLIANO BIELLESE ;7068;6184;59;201;
VILLA DEL BOSCO ;328;245;1;9;
VILLANOVA BIELLESE ;149;135;0;6;
VIVERONE ;1168;1026;15;39;
ZIMONE ;354;306;5;18;
ZUBIENA ;1087;930;14;45;
ZUMAGLIA ;931;844;4;16;
