1,1,1137,Loranzè,419.15,4.1915,1,1126,268.63891208398
1,1,1138,Lugnacco,488.36,4.8836,1,379,77.6066835940699
1,1,1139,"Luserna San Giovanni",1774.16,17.7416,2,7531,424.482572034089
1,1,1140,Lusernetta,703.99,7.0399,1,524,74.4328754669811
1,1,1141,Lusigliè,525.86,5.2586,1,556,105.73156353402
1,1,1142,Macello,1414.06,14.1406,2,1238,87.5493260540571
1,1,1143,Maglione,631.3,6.313,1,468,74.1327419610328
1,1,1144,Marentino,1125.95,11.2595,2,1383,122.82961055109
1,1,1145,Massello,3825.93,38.2593,3,58,1.51597128018547
1,1,1146,Mathi,707.07,7.0707,1,3985,563.593420736278
1,1,1147,Mattie,2869.46,28.6946,3,707,24.6387822098932
1,1,1148,Mazzè,2734.28,27.3428,3,4152,151.849847126117
1,1,1149,"Meana di Susa",1654.42,16.5442,2,880,53.1908463388982
1,1,1150,Mercenasco,1263.85,12.6385,2,1267,100.249238438106
1,1,1151,Meugliano,444.21,4.4421,1,93,20.936043763085
1,1,1152,Mezzenile,2908.76,29.0876,3,834,28.6720114413014
1,1,1153,"Mombello di Torino",408.25,4.0825,1,411,100.673606858543
1,1,1154,Mompantero,3033.37,30.3337,3,651,21.4612790394841
1,1,1155,"Monastero di Lanzo",1765.56,17.6556,2,381,21.5795554951404
1,1,1156,Moncalieri,4752.95,47.5295,3,55875,1175.58568888795
1,1,1157,Moncenisio,450.08,4.5008,1,42,9.33167436900107
1,1,1158,"Montaldo Torinese",465.68,4.6568,1,749,160.840061845044
1,1,1159,Montalenghe,646.82,6.4682,1,1030,159.240592436845
1,1,1160,"Montalto Dora",735.68,7.3568,1,3450,468.953892996955
1,1,1161,Montanaro,2090.39,20.9039,2,5375,257.129052473462
1,1,1162,"Monteu da Po",738.97,7.3897,1,901,121.926465215097
1,1,1163,"Moriondo Torinese",648.96,6.4896,1,820,126.356015779093
1,1,1164,Nichelino,2056.3,20.563,2,47851,2327.04371930166
1,1,1165,Noasca,7805.17,78.0517,4,169,2.16523150680895
1,1,1166,Nole,1135.32,11.3532,2,6910,608.638974033753
1,1,1167,Nomaglio,307.43,3.0743,1,312,101.486517255961
1,1,1168,None,2464.25,24.6425,2,7998,324.561225525008
1,1,1169,Novalesa,2855.46,28.5546,3,560,19.611551203659
1,1,1170,Oglianico,630.31,6.3031,1,1426,226.237882946487
1,1,1171,Orbassano,2220.82,22.2082,2,22537,1014.80534217091
1,1,1172,"Orio Canavese",715.42,7.1542,1,829,115.87598892958
1,1,1173,Osasco,548.86,5.4886,1,1124,204.788106256605
1,1,1174,Osasio,457.72,4.5772,1,913,199.4669230097
1,1,1175,Oulx,9978.72,99.7872,4,3160,31.6673882020941
1,1,1176,Ozegna,540.59,5.4059,1,1235,228.454096450175
1,1,1177,"Palazzo Canavese",508.2,5.082,1,843,165.879574970484
1,1,1178,Pancalieri,1588.81,15.8881,2,1985,124.936273059711
1,1,1179,Parella,268.86,2.6886,1,468,174.068288328498
1,1,1180,Pavarolo,440.57,4.4057,1,1119,253.989150418776
1,1,1181,"Pavone Canavese",1154.02,11.5402,2,3890,337.082546229701
1,1,1182,Pecco,156.8,1.568,1,209,133.290816326531
1,1,1183,"Pecetto Torinese",917.32,9.1732,1,3877,422.644224480007
1,1,1184,"Perosa Argentina",2609.1,26.091,3,3405,130.504771760377
1,1,1185,"Perosa Canavese",470.81,4.7081,1,556,118.094348038487
1,1,1186,Perrero,6318.39,63.1839,4,723,11.4427884318632
1,1,1187,Pertusio,400.42,4.0042,1,773,193.047300334649
1,1,1188,Pessinetto,534.99,5.3499,1,607,113.460064674106
1,1,1189,Pianezza,1646.36,16.4636,2,14169,860.62586554581
1,1,1190,Pinasca,3471.88,34.7188,3,3049,87.8198555249605
1,1,1191,Pinerolo,5033.84,50.3384,4,34854,692.393878232125
1,1,1192,"Pino Torinese",2181.99,21.8199,2,8481,388.68189130106
