TRIVERO ;4921;3545;27;163;
VALDENGO ;2107;1676;15;76;
VALLANZENGO ;198;153;3;8;
VALLE MOSSO ;2726;1908;32;102;
VALLE SAN NICOLAO ;899;594;5;25;
VEGLIO ;408;268;5;12;
VERRONE ;1025;854;7;44;
VIGLIANO BIELLESE ;6746;5243;34;198;
VILLA DEL BOSCO ;308;196;3;11;
VILLANOVA BIELLESE ;158;113;1;10;
VIVERONE ;1106;868;11;41;
ZIMONE ;344;268;7;21;
ZUBIENA ;1056;764;8;49;
ZUMAGLIA ;905;703;6;42;
ACCEGLIO ;145;96;7;11;
AISONE ;227;172;5;7;
ALBA ;23581;18554;153;615;
ALBARETTO DELLA TORRE ;191;160;2;10;
ALTO ;90;69;0;2;
ARGENTERA ;75;57;1;2;
ARGUELLO ;162;135;0;12;
BAGNASCO ;757;579;7;43;
BAGNOLO PIEMONTE ;4478;3385;44;196;
BALDISSERO D'ALBA ;852;694;15;31;
BARBARESCO ;488;394;10;17;
BARGE ;5567;4337;51;253;
BAROLO ;536;446;4;17;
BASTIA MONDOVì ;457;366;5;14;
BATTIFOLLO ;205;145;2;3;
BEINETTE ;2433;1902;29;90;
BELLINO ;117;62;2;8;
BELVEDERE LANGHE ;274;214;2;17;
BENE VAGIENNA ;2668;2025;28;126;
BENEVELLO ;371;257;1;8;
BERGOLO ;54;34;1;3;
BERNEZZO ;2912;2399;22;123;
BONVICINO ;83;61;2;4;
BORGOMALE ;306;220;5;8;
BORGO SAN DALMAZZO ;9673;7552;70;295;
BOSIA ;150;95;2;7;
BOSSOLASCO ;532;389;4;21;
BOVES ;7555;6000;57;248;
BRA ;21927;16939;155;639;
BRIAGLIA ;258;202;0;10;
BRIGA ALTA ;44;23;0;1;
BRONDELLO ;236;174;4;15;
BROSSASCO ;900;696;8;35;
BUSCA ;7861;6299;62;300;
CAMERANA ;552;413;6;30;
CAMO ;171;130;3;4;
CANALE ;3984;3209;31;133;
CANOSIO ;70;51;1;6;
CAPRAUNA ;103;69;0;2;
CARAGLIO ;5145;4094;35;204;
CARAMAGNA PIEMONTE ;2283;1832;18;111;
CARDè ;941;795;11;46;
CARRù ;3386;2573;31;139;
CARTIGNANO ;145;109;0;5;
CASALGRASSO ;1153;920;16;54;
CASTAGNITO ;1444;1194;18;50;
CASTELDELFINO ;153;90;1;6;
CASTELLAR ;241;201;1;8;
CASTELLETTO STURA ;1019;824;8;36;
CASTELLETTO UZZONE ;288;217;6;21;
CASTELLINALDO ;698;559;14;33;
CASTELLINO TANARO ;273;202;1;13;
CASTELMAGNO ;73;52;1;4;
CASTELNUOVO DI CEVA ;96;74;1;3;
CASTIGLIONE FALLETTO ;529;462;2;8;
CASTIGLIONE TINELLA ;693;529;12;26;
CASTINO ;374;259;10;30;
CAVALLERLEONE ;478;401;7;21;
CAVALLERMAGGIORE ;4022;3289;33;157;
CELLE DI MACRA ;90;57;0;2;
CENTALLO ;4969;4164;60;223;
CERESOLE ALBA ;1635;1378;16;55;
CERRETTO LANGHE ;361;261;4;22;
CERVASCA ;3845;3114;26;145;
CERVERE ;1640;1387;21;54;
CEVA ;4198;3117;41;159;
CHERASCO ;6581;5203;43;217;
CHIUSA DI PESIO ;2862;2215;31;123;
CIGLIè ;156;108;1;6;
CISSONE ;58;46;1;1;
CLAVESANA ;689;503;6;34;
CORNELIANO D'ALBA ;1595;1251;12;51;
CORTEMILIA ;1870;1341;15;63;
COSSANO BELBO ;780;587;15;48;
COSTIGLIOLE SALUZZO ;2390;1910;21;92;
CRAVANZANA ;318;222;2;12;
CRISSOLO ;147;91;1;1;
CUNEO ;42627;33595;210;1020;
DEMONTE ;1680;1240;13;64;
DIANO D'ALBA ;2753;2262;15;94;
DOGLIANI ;3473;2713;41;143;
DRONERO ;5301;4168;45;195;
ELVA ;82;32;1;3;
ENTRACQUE ;687;466;7;31;
ENVIE ;1562;1199;20;66;
FARIGLIANO ;1338;1011;15;57;
FAULE ;395;323;1;8;
FEISOGLIO ;295;224;5;9;
FOSSANO ;18553;15217;165;624;
FRABOSA SOPRANA ;661;464;12;33;
FRABOSA SOTTANA ;1218;799;6;37;
FRASSINO ;236;165;5;16;
GAIOLA ;462;370;7;26;
GAMBASCA ;322;215;1;10;
GARESSIO ;2689;1925;21;119;
GENOLA ;1915;1592;19;69;
GORZEGNO ;267;183;2;20;
GOTTASECCA ;142;109;0;8;
GOVONE ;1779;1454;23;76;
GRINZANE CAVOUR ;1413;1156;5;35;
GUARENE ;2574;2130;17;64;
IGLIANO ;63;31;0;1;
ISASCA ;73;57;0;3;
LAGNASCO ;1006;874;22;50;
LA MORRA ;2066;1662;7;58;
LEQUIO BERRIA ;414;326;5;15;
LEQUIO TANARO ;574;423;5;22;
LESEGNO ;648;498;9;29;
LEVICE ;196;155;7;12;
LIMONE PIEMONTE ;1255;958;13;37;
LISIO ;170;131;6;11;
MACRA ;43;29;0;3;
MAGLIANO ALFIERI ;1556;1243;6;42;
MAGLIANO ALPI ;1687;1289;13;54;
MANGO ;1004;753;11;35;
MANTA ;2797;2271;16;102;
MARENE ;2299;1926;13;64;
MARGARITA ;1100;826;11;32;
MARMORA ;64;35;0;3;
MARSAGLIA ;213;166;2;6;
MARTINIANA PO ;606;491;17;49;
MELLE ;273;190;5;8;
MOIOLA ;217;153;2;6;
MOMBARCARO ;231;151;1;8;
MOMBASIGLIO ;510;395;9;23;
MONASTERO DI VASCO ;1070;831;11;43;
MONASTEROLO CASOTTO ;91;64;3;4;
MONASTEROLO DI SAVIGLIANO ;1049;865;8;41;
MONCHIERO ;397;316;3;14;
MONDOVì ;16741;12909;116;502;
MONESIGLIO ;554;425;4;35;
MONFORTE D'ALBA ;1483;1117;14;57;
MONTà ;3490;2777;32;151;
MONTALDO DI MONDOVì ;474;326;5;18;
MONTALDO ROERO ;726;586;10;50;
MONTANERA ;539;433;7;20;
MONTELUPO ALBESE ;387;294;2;15;
MONTEMALE DI CUNEO ;180;126;0;6;
MONTEROSSO GRANA ;409;292;5;15;
MONTEU ROERO ;1335;1040;9;44;
MONTEZEMOLO ;247;166;4;8;
MONTICELLO D'ALBA ;1673;1340;14;52;
MORETTA ;3265;2557;13;96;
MOROZZO ;1549;1228;16;43;
MURAZZANO ;643;460;6;26;
MURELLO ;786;616;11;33;
NARZOLE ;2411;1878;19;104;
NEIVE ;2423;1874;27;85;
NEVIGLIE ;331;247;3;11;
NIELLA BELBO ;322;238;4;13;
NIELLA TANARO ;838;628;8;46;
NOVELLO ;741;610;10;28;
NUCETTO ;338;260;0;13;
ONCINO ;69;35;0;0;
ORMEA ;1461;987;16;65;
OSTANA ;66;47;0;3;
PAESANA ;2365;1704;21;130;
PAGNO ;481;387;5;21;
PAMPARATO ;298;206;3;7;
PAROLDO ;184;127;0;7;
PERLETTO ;235;166;4;8;
PERLO ;106;78;0;1;
PEVERAGNO ;4345;3452;35;188;
PEZZOLO VALLE UZZONE ;279;209;4;11;
PIANFEI ;1692;1264;15;88;
PIASCO ;2212;1800;16;74;
PIETRAPORZIO ;74;50;1;2;
PIOBESI D'ALBA ;984;825;6;31;
PIOZZO ;802;590;4;37;
POCAPAGLIA ;2598;2098;12;89;
POLONGHERA ;925;730;10;37;
PONTECHIANALE ;169;116;1;13;
PRADLEVES ;220;158;2;6;
PRAZZO ;148;113;2;5;
PRIERO ;351;270;4;9;
PRIOCCA ;1625;1329;21;91;
PRIOLA ;591;403;3;25;
PRUNETTO ;389;298;9;24;
RACCONIGI ;7708;6181;53;221;
REVELLO ;3295;2671;32;118;
RIFREDDO ;813;665;11;37;
RITTANA ;104;74;1;3;
ROASCHIA ;120;75;0;1;
ROASCIO ;65;51;1;5;
ROBILANTE ;1808;1387;17;90;
ROBURENT ;473;336;4;15;
ROCCABRUNA ;1229;964;7;51;
ROCCA CIGLIè ;124;99;2;9;
ROCCA DE' BALDI ;1297;1007;18;71;
ROCCAFORTE MONDOVì ;1658;1216;18;65;
ROCCASPARVERA ;601;472;4;14;
ROCCAVIONE ;2218;1674;11;63;
ROCCHETTA BELBO ;148;117;1;3;
RODDI ;1202;1036;17;50;
RODDINO ;296;218;3;13;
RODELLO ;776;642;8;21;
ROSSANA ;701;548;6;25;
RUFFIA ;265;224;4;11;
SALE DELLE LANGHE ;404;327;9;20;
SALE SAN GIOVANNI ;144;112;0;4;
SALICETO ;1130;859;8;42;
SALMOUR ;538;409;6;25;
SALUZZO ;12707;9897;87;364;
SAMBUCO ;88;63;0;1;
SAMPEYRE ;880;613;9;31;
SAN BENEDETTO BELBO ;161;115;2;11;
SAN DAMIANO MACRA ;379;260;4;14;
SANFRè ;2324;1892;21;98;
SANFRONT ;2047;1583;24;103;
SAN MICHELE MONDOVì ;1485;1040;18;49;
SANT'ALBANO STURA ;1860;1510;8;46;
SANTA VITTORIA D'ALBA ;2011;1652;16;72;
SANTO STEFANO BELBO ;3028;2372;27;92;
SANTO STEFANO ROERO ;1081;845;8;44;
SAVIGLIANO ;16131;12994;126;457;
SCAGNELLO ;182;137;1;6;
SCARNAFIGI ;1561;1298;14;69;
SERRALUNGA D'ALBA ;368;297;2;21;
SERRAVALLE LANGHE ;275;204;0;4;
SINIO ;355;278;7;18;
SOMANO ;294;215;2;11;
SOMMARIVA DEL BOSCO ;4873;3796;32;161;
SOMMARIVA PERNO ;2212;1773;20;91;
STROPPO ;79;51;1;5;
TARANTASCA ;1584;1348;20;81;
TORRE BORMIDA ;175;125;0;6;
TORRE MONDOVì ;392;275;7;13;
TORRE SAN GIORGIO ;563;457;4;18;
TORRESINA ;54;36;1;1;
TREISO ;631;543;3;31;
TREZZO TINELLA ;277;218;14;19;
TRINITà ;1654;1339;21;66;
VALDIERI ;781;577;14;57;
VALGRANA ;637;464;3;20;
VALLORIATE ;104;75;0;2;
VALMALA ;55;43;0;1;
VENASCA ;1217;944;17;67;
VERDUNO ;437;334;5;12;
VERNANTE ;1022;775;15;33;
VERZUOLO ;4727;3792;36;145;
VEZZA D'ALBA ;1793;1515;21;63;
VICOFORTE ;2552;1962;13;97;
VIGNOLO ;1903;1562;12;66;
VILLAFALLETTO ;2229;1832;18;94;
VILLANOVA MONDOVì ;4466;3349;42;208;
VILLANOVA SOLARO ;617;476;8;20;
VILLAR SAN COSTANZO ;1172;934;11;52;
VINADIO ;540;390;2;15;
VIOLA ;361;244;1;9;
VOTTIGNASCO ;453;395;7;30;
AGRATE CONTURBIA ;1207;891;6;23;
AMENO ;723;532;2;18;
ARMENO ;1762;1310;36;70;
ARONA ;11240;8586;55;249;
BARENGO ;716;582;7;31;
BELLINZAGO NOVARESE ;7682;6015;45;267;
BIANDRATE ;920;688;8;26;
BOCA ;976;709;7;52;
BOGOGNO ;1043;799;4;23;
BOLZANO NOVARESE ;952;737;8;32;
BORGOLAVEZZARO ;1702;1313;8;66;
BORGOMANERO ;16392;12476;92;453;
BORGO TICINO ;3631;2638;16;94;
BRIGA NOVARESE ;2452;1937;19;85;
BRIONA ;956;746;21;53;
CALTIGNAGA ;2115;1735;15;58;
CAMERI ;8592;6961;53;281;
CARPIGNANO SESIA ;2072;1534;24;92;
CASALBELTRAME ;811;608;6;22;
CASALEGGIO NOVARA ;767;612;12;46;
CASALINO ;1314;1060;14;51;
CASALVOLONE ;667;514;2;16;
CASTELLAZZO NOVARESE ;244;201;4;9;
CASTELLETTO SOPRA TICINO ;7626;5870;31;181;
CAVAGLIETTO ;332;254;6;17;
CAVAGLIO D'AGOGNA ;1044;788;9;38;
CAVALLIRIO ;1039;809;6;43;
CERANO ;5250;4060;51;188;
COLAZZA ;357;263;1;7;
COMIGNAGO ;958;780;9;37;
CRESSA ;1248;1010;10;42;
CUREGGIO ;2121;1670;17;92;
DIVIGNANO ;1142;856;5;33;
DORMELLETTO ;2034;1583;13;47;
FARA NOVARESE ;1652;1298;23;63;
FONTANETO D'AGOGNA ;2154;1627;21;64;
GALLIATE ;11985;9062;79;375;
GARBAGNA NOVARESE ;1117;915;5;36;
GARGALLO ;1483;1110;8;38;
GATTICO ;2687;2080;21;96;
GHEMME ;2916;2219;17;96;
GOZZANO ;4292;3223;39;158;
GRANOZZO CON MONTICELLO ;1171;940;7;44;
GRIGNASCO ;3842;2972;27;143;
INVORIO ;3483;2680;21;111;
LANDIONA ;498;358;2;26;
LESA ;1833;1407;12;40;
MAGGIORA ;1383;1033;10;48;
MANDELLO VITTA ;218;180;3;18;
MARANO TICINO ;1232;1001;7;46;
MASSINO VISCONTI ;911;689;3;25;
MEINA ;1972;1572;7;45;
MEZZOMERICO ;908;753;6;35;
MIASINO ;711;511;7;21;
MOMO ;2147;1710;20;91;
NEBBIUNO ;1502;1118;8;27;
NIBBIOLA ;652;542;6;17;
NOVARA ;77669;59442;386;2051;
OLEGGIO ;10753;8189;62;332;
OLEGGIO CASTELLO ;1576;1293;8;47;
ORTA SAN GIULIO ;933;728;11;27;
PARUZZARO ;1641;1311;7;38;
PELLA ;815;597;5;20;
PETTENASCO ;1105;869;7;42;
PISANO ;617;467;3;18;
POGNO ;1178;862;10;49;
POMBIA ;1687;1293;13;52;
PRATO SESIA ;1606;1265;21;55;
RECETTO ;716;549;5;29;
ROMAGNANO SESIA ;3255;2547;22;116;
ROMENTINO ;4087;3175;30;137;
SAN MAURIZIO D'OPAGLIO ;2424;1922;14;82;
SAN NAZZARO SESIA ;588;461;11;22;
SAN PIETRO MOSEZZO ;1567;1267;6;54;
SILLAVENGO ;493;380;9;28;
SIZZANO ;1198;935;16;47;
SORISO ;581;459;2;29;
SOZZAGO ;850;650;8;32;
SUNO ;2304;1744;20;76;
TERDOBBIATE ;412;327;2;14;
TORNACO ;743;573;7;23;
TRECATE ;14381;10889;89;471;
VAPRIO D'AGOGNA ;820;647;4;29;
VARALLO POMBIA ;3876;2964;20;107;
VERUNO ;1509;1270;8;51;
VESPOLATE ;1690;1340;16;68;
VICOLUNGO ;676;566;11;40;
VINZAGLIO ;479;376;7;15;
ALAGNA VALSESIA ;374;241;1;12;
ALBANO VERCELLESE ;263;198;5;9;
ALICE CASTELLO ;2118;1573;27;92;
ARBORIO ;779;556;8;23;
ASIGLIANO VERCELLESE ;1172;895;4;33;
BALMUCCIA ;90;51;0;2;
BALOCCO ;195;150;1;1;
BIANZè ;1626;1237;23;85;
BOCCIOLETO ;186;108;1;7;
BORGO D'ALE ;2051;1468;28;77;
BORGOSESIA ;10726;7878;53;326;
BORGO VERCELLI ;1824;1388;19;59;
BREIA ;153;90;1;4;
BURONZO ;760;574;7;18;
CAMPERTOGNO ;202;137;2;10;
CARCOFORO ;70;39;0;3;
CARESANA ;879;629;8;27;
CARESANABLOT ;955;760;8;21;
CARISIO ;714;544;9;30;
CASANOVA ELVO ;213;165;3;12;
CELLIO ;716;454;2;14;
CERVATTO ;45;29;0;0;
CIGLIANO ;3633;2806;28;140;
CIVIASCO ;217;169;2;9;
COLLOBIANO ;84;73;0;0;
COSTANZANA ;686;495;10;33;
CRAVAGLIANA ;247;166;1;11;
CRESCENTINO ;6348;4778;36;201;
CROVA ;358;286;7;18;
DESANA ;879;657;4;26;
FOBELLO ;185;117;3;6;
FONTANETTO PO ;930;680;4;21;
FORMIGLIANA ;432;335;4;13;
GATTINARA ;6640;4922;50;236;
GHISLARENGO ;701;479;7;28;
GREGGIO ;306;221;4;12;
GUARDABOSONE ;289;224;4;13;
LAMPORO ;435;324;6;15;
LENTA ;734;589;7;34;
LIGNANA ;479;382;4;16;
LIVORNO FERRARIS ;3466;2678;20;105;
LOZZOLO ;684;520;10;25;
MOLLIA ;85;55;0;2;
MONCRIVELLO ;1188;933;19;57;
MOTTA DE' CONTI ;677;482;8;30;
OLCENENGO ;609;481;5;14;
OLDENICO ;213;153;4;12;
PALAZZOLO VERCELLESE ;1045;812;4;23;
PERTENGO ;271;206;1;4;
PEZZANA ;1090;839;9;36;
PILA ;110;67;0;4;
PIODE ;168;94;3;12;
POSTUA ;494;352;3;19;
PRAROLO ;563;416;10;23;
QUARONA ;3401;2672;28;121;
QUINTO VERCELLESE ;340;263;3;5;
RASSA ;63;49;0;0;
RIMA SAN GIUSEPPE ;58;45;0;1;
RIMASCO ;110;64;0;3;
RIMELLA ;128;57;0;1;
RIVA VALDOBBIA ;207;136;0;11;
RIVE ;400;302;10;17;
ROASIO ;1999;1456;8;51;
RONSECCO ;495;373;1;11;
ROSSA ;166;111;0;2;
ROVASENDA ;814;630;8;38;
SABBIA ;57;38;1;3;
SALASCO ;187;156;2;2;
SALI VERCELLESE ;99;89;2;3;
SALUGGIA ;3276;2459;28;116;
SAN GERMANO VERCELLESE ;1292;915;10;41;
SAN GIACOMO VERCELLESE ;281;204;4;9;
SANTHIà ;6999;5353;77;251;
SCOPA ;327;223;6;19;
SCOPELLO ;341;230;1;11;
SERRAVALLE SESIA ;3951;3004;30;116;
STROPPIANA ;1064;781;10;41;
TRICERRO ;576;465;8;19;
TRINO ;5729;4245;43;182;
TRONZANO VERCELLESE ;2830;2183;26;109;
VALDUGGIA ;1739;1219;17;71;
VARALLO ;6030;4482;55;216;
VERCELLI ;36661;27138;238;1006;
VILLARBOIT ;387;292;4;14;
VILLATA ;1319;1026;13;54;
VOCCA ;134;105;0;9;
